ENSG00000008128.22	1.032994017004966736e-01	2.797167003154754639e-02	1.339873671531677246e-01	-2.092652395367622375e-02	1.127874031662940979e-01	-7.913824170827865601e-03	-4.124571755528450012e-02	-1.323548555374145508e-01	-1.611934788525104523e-02	6.333034019917249680e-03	1.786763966083526611e-01	-1.262948065996170044e-01	6.130366772413253784e-02	1.330704689025878906e-01	1.162479370832443237e-01	-1.093604788184165955e-01	1.298539936542510986e-01	7.401570677757263184e-02	2.017521560192108154e-01	1.954370439052581787e-01	-8.267939835786819458e-02	-6.076831221580505371e-01	3.561932742595672607e-01	-2.858098596334457397e-02	2.087555080652236938e-02	1.121518686413764954e-01	9.752952307462692261e-02	-8.635335415601730347e-02	3.087032735347747803e-01	2.620951458811759949e-02	1.165109574794769287e-01	7.698602229356765747e-02	6.095846742391586304e-02	-2.848920971155166626e-02	-7.805264741182327271e-02	-8.206780999898910522e-02	4.828418605029582977e-04	1.334414929151535034e-01	-2.578274309635162354e-01	-4.256745055317878723e-02	-1.006908938288688660e-01	-5.048520863056182861e-02	1.516910940408706665e-01	9.468639642000198364e-02	-3.624550253152847290e-02	1.195766180753707886e-01	1.107709333300590515e-01	-1.294568330049514771e-01	1.702396422624588013e-01	-1.190743595361709595e-02	-1.417324319481849670e-02	-4.869907200336456299e-01	3.810528200119733810e-03	-3.791737928986549377e-02	1.042211353778839111e-01	2.058171331882476807e-01	3.626874089241027832e-02	2.921462059020996094e-02	9.701205790042877197e-02	2.355150505900382996e-02	4.444054141640663147e-02	1.396729946136474609e-01	3.520512580871582031e-02	7.407535612583160400e-02	4.558145254850387573e-02	2.446977421641349792e-02	-1.051386743783950806e-01	1.000331118702888489e-01	1.722688227891921997e-02	2.165492326021194458e-01	-1.195901632308959961e-02	-3.192324656993150711e-03	-1.757460683584213257e-01	4.503445327281951904e-02	-1.240141391754150391e-01	1.955563127994537354e-01	9.131895005702972412e-02	5.404171720147132874e-02	1.021329015493392944e-01	5.979051068425178528e-02	5.111560598015785217e-02	8.655202388763427734e-02	-1.434688419103622437e-01	-3.068543970584869385e-01	1.854499801993370056e-02	1.313301324844360352e-01	1.586692184209823608e-01	9.307321161031723022e-02	7.907534390687942505e-02	2.957048267126083374e-02	-2.399757653474807739e-01	1.150248870253562927e-01	-2.913572359830141068e-03	-4.447574913501739502e-02	-5.122886225581169128e-02	1.785014867782592773e-01	8.960702270269393921e-02	4.547959566116333008e-02	3.498815596103668213e-01	2.135509848594665527e-01	
ENSG00000077984.5	2.728287875652313232e-01	9.227726608514785767e-02	2.635690271854400635e-01	6.341477483510971069e-02	9.418509155511856079e-02	1.784895658493041992e-01	6.143229082226753235e-02	-1.702114567160606384e-02	1.618654876947402954e-01	1.126041486859321594e-01	-1.059190332889556885e-01	3.865958377718925476e-02	1.353789716958999634e-01	1.935696452856063843e-01	-1.494491249322891235e-01	1.922984570264816284e-01	9.600470773875713348e-03	-1.550331711769104004e-01	-3.588012605905532837e-02	-7.698462903499603271e-02	-1.133027393370866776e-02	1.418591439723968506e-01	-2.064739167690277100e-02	-2.327803820371627808e-01	-1.537243369966745377e-02	-9.713190793991088867e-02	-1.346817612648010254e-01	-8.336526155471801758e-02	7.327941805124282837e-02	1.114252731204032898e-01	1.500155627727508545e-01	-2.447842806577682495e-01	-2.836124226450920105e-02	-8.892834931612014771e-02	-1.609967648983001709e-01	-1.165583655238151550e-01	1.149041652679443359e-01	-2.902525365352630615e-01	-1.869451403617858887e-01	1.671628355979919434e-01	2.680076360702514648e-01	2.426125854253768921e-01	-1.953333243727684021e-02	2.353093586862087250e-03	3.480451405048370361e-01	2.031154185533523560e-01	-4.852953553199768066e-02	-1.783576011657714844e-01	-1.253542006015777588e-01	1.293811202049255371e-01	5.582330748438835144e-02	5.079749599099159241e-02	-1.808534264564514160e-01	-1.260341703891754150e-01	-8.588508516550064087e-02	1.617378741502761841e-01	-1.558503359556198120e-01	-1.228145882487297058e-01	-1.828549802303314209e-01	5.324349924921989441e-02	-1.009465605020523071e-01	3.010226413607597351e-02	9.675090759992599487e-02	5.467184260487556458e-02	2.111596614122390747e-01	1.989303976297378540e-01	7.762353122234344482e-02	5.004647746682167053e-02	-2.838519215583801270e-01	-9.341492503881454468e-02	-1.554737389087677002e-01	1.541927456855773926e-01	-1.116250082850456238e-01	9.979214519262313843e-02	1.380691081285476685e-01	-5.567510612308979034e-03	-2.410898208618164062e-01	-1.645860373973846436e-01	1.146105900406837463e-01	1.316333562135696411e-01	-2.514349222183227539e-01	1.247808858752250671e-01	3.154162690043449402e-02	-3.055942654609680176e-01	1.813948154449462891e-01	-2.105660140514373779e-01	-1.962933316826820374e-02	-8.117092400789260864e-02	2.621648907661437988e-01	-2.165029197931289673e-01	1.542591303586959839e-01	-1.219400763511657715e-01	1.927362829446792603e-01	-8.983624167740345001e-03	-5.301169678568840027e-02	1.497663706541061401e-01	7.455875724554061890e-02	-1.592840552330017090e-01	-1.319957077503204346e-01	1.449212282896041870e-01	
ENSG00000100373.9	-1.788187623023986816e-01	-1.816073954105377197e-01	3.601618111133575439e-02	-2.104613780975341797e-01	-2.515747211873531342e-03	-1.503833383321762085e-01	-1.648233458399772644e-02	2.643828094005584717e-01	-2.157423198223114014e-01	-3.098044991493225098e-01	7.156783342361450195e-02	1.762158721685409546e-01	9.671507030725479126e-02	-1.473736017942428589e-01	-7.119709998369216919e-02	-1.653954237699508667e-01	-2.091730087995529175e-01	-1.810131669044494629e-01	-9.410159289836883545e-02	1.876799017190933228e-01	1.444305572658777237e-02	-1.928332298994064331e-01	1.869778335094451904e-01	1.480732709169387817e-01	-4.788019508123397827e-02	4.551381804049015045e-03	9.357400983572006226e-02	2.152332365512847900e-01	-5.974366143345832825e-02	-3.520938754081726074e-01	1.523097306489944458e-01	3.942148759961128235e-02	-7.680938392877578735e-02	-5.654371157288551331e-02	-2.193496823310852051e-01	2.230856716632843018e-01	-1.841186732053756714e-01	-6.190543249249458313e-02	-8.177297562360763550e-02	-1.981893554329872131e-02	1.075114011764526367e-01	1.149977892637252808e-01	5.352962762117385864e-02	-1.192528661340475082e-02	2.304225862026214600e-01	-1.075923293828964233e-01	1.836895644664764404e-01	-2.024892717599868774e-01	-1.952571719884872437e-01	4.370914399623870850e-02	8.503350615501403809e-02	9.649789333343505859e-02	-5.762094631791114807e-02	5.644159018993377686e-02	-1.570631116628646851e-01	-1.992415636777877808e-01	-1.269169431179761887e-02	1.024410575628280640e-01	-9.076762944459915161e-02	1.901220083236694336e-01	-6.142346933484077454e-02	-1.196631044149398804e-01	-4.115318879485130310e-02	3.990401327610015869e-02	1.410009562969207764e-01	4.109480977058410645e-02	1.500091254711151123e-01	-4.365339502692222595e-02	3.166209757328033447e-01	-4.201050400733947754e-01	1.952445507049560547e-02	-1.325891464948654175e-01	-1.256866659969091415e-02	2.616164386272430420e-01	2.047867625951766968e-01	2.054253965616226196e-02	2.801767289638519287e-01	-6.812239438295364380e-02	5.507876351475715637e-02	-2.122071087360382080e-01	-8.898045867681503296e-02	9.464277327060699463e-02	-1.540794819593429565e-01	1.511792540550231934e-01	-3.192585706710815430e-01	-1.027626246213912964e-01	2.902173101902008057e-01	-3.007666468620300293e-01	1.193769946694374084e-01	-1.831404268741607666e-01	4.687192738056182861e-01	-6.153773143887519836e-02	8.529684506356716156e-03	1.378578692674636841e-01	-2.940906584262847900e-02	-2.150115519762039185e-01	-1.591232270002365112e-01	3.274340927600860596e-02	1.595328599214553833e-01	1.675146073102951050e-01	
ENSG00000101188.4	9.956689178943634033e-02	-1.681874394416809082e-01	-1.446105837821960449e-01	7.732614129781723022e-02	-2.580878138542175293e-02	1.039403006434440613e-01	-5.193572491407394409e-02	-1.920717507600784302e-01	-9.024630486965179443e-02	-4.667415469884872437e-02	1.685182750225067139e-02	8.945971727371215820e-02	-1.267212629318237305e-01	4.685302823781967163e-02	2.088935077190399170e-01	-6.012134999036788940e-02	2.314047068357467651e-01	-8.276671916246414185e-02	7.187730073928833008e-02	-1.941170692443847656e-01	-7.509212940931320190e-02	-1.912961527705192566e-02	-6.666452437639236450e-02	-4.515869915485382080e-02	9.688489884138107300e-02	-6.101644039154052734e-02	-1.216496229171752930e-01	-9.938660264015197754e-02	-6.703204661607742310e-02	6.757504492998123169e-02	4.147984832525253296e-02	4.905720055103302002e-02	-8.422249555587768555e-02	1.154037490487098694e-01	4.950783774256706238e-02	-1.307375878095626831e-01	-3.318940848112106323e-02	-5.570265650749206543e-02	6.532384455204010010e-02	-7.001616805791854858e-02	-1.757931858301162720e-01	-4.457107931375503540e-02	-4.641515016555786133e-02	-2.035548239946365356e-01	-8.016414940357208252e-03	-2.500379458069801331e-02	7.407221198081970215e-02	-1.360089778900146484e-01	-1.892655044794082642e-01	1.631842702627182007e-01	-1.394556313753128052e-01	-1.317902207374572754e-01	-2.137902230024337769e-01	7.291610538959503174e-02	9.773030877113342285e-02	1.465366780757904053e-01	8.065260946750640869e-02	1.255516111850738525e-01	-8.794958889484405518e-02	6.412352621555328369e-02	2.653728127479553223e-01	1.074600964784622192e-01	4.949805326759815216e-03	4.883551225066184998e-02	-9.774433076381683350e-02	-5.581370741128921509e-02	1.413143277168273926e-01	-7.273818552494049072e-02	8.191093802452087402e-02	7.035731524229049683e-02	-1.353843361139297485e-01	-3.178267180919647217e-02	1.673110127449035645e-01	1.155132278800010681e-01	-1.462714001536369324e-02	9.508953243494033813e-02	-5.828451365232467651e-02	-5.603819340467453003e-02	-2.555244415998458862e-02	1.142948865890502930e-01	-1.250194162130355835e-01	1.352389156818389893e-01	1.232088804244995117e-01	7.674463093280792236e-02	6.908953934907913208e-02	-3.266561776399612427e-02	-1.237414181232452393e-01	1.624111980199813843e-01	5.432399362325668335e-02	-1.354605704545974731e-01	1.294970959424972534e-01	1.430023163557052612e-01	2.287209033966064453e-01	1.173682063817977905e-01	7.471792399883270264e-02	9.584873914718627930e-02	4.616994783282279968e-02	1.491095423698425293e-01	8.005268871784210205e-02	1.123472452163696289e-01	
ENSG00000105501.12	-6.967566907405853271e-02	-2.555624246597290039e-01	-1.060531139373779297e-01	-8.184304088354110718e-02	-1.824967563152313232e-01	9.297054260969161987e-02	5.701811052858829498e-03	1.415099799633026123e-01	3.143239915370941162e-01	6.512845307588577271e-02	-9.220610558986663818e-02	-9.340109676122665405e-02	3.600776195526123047e-02	-1.729084551334381104e-01	1.340434104204177856e-01	-1.286061555147171021e-01	-1.378744002431631088e-02	1.266272217035293579e-01	-3.364766761660575867e-02	1.715708374977111816e-01	4.774963110685348511e-02	1.777322292327880859e-01	1.825501620769500732e-01	-2.984130941331386566e-02	-7.220287621021270752e-02	-3.765290230512619019e-02	7.389745116233825684e-02	-4.923426359891891479e-02	-1.255032271146774292e-01	6.563849002122879028e-02	1.583486981689929962e-02	-4.838685318827629089e-02	4.287439584732055664e-02	9.097024053335189819e-02	-1.748537868261337280e-01	1.538168489933013916e-01	-1.571813412010669708e-02	6.030186265707015991e-02	-1.237907484173774719e-01	-7.328791916370391846e-02	1.447539627552032471e-01	9.940624982118606567e-02	-9.918542206287384033e-02	-1.000178828835487366e-01	-1.198186445981264114e-02	-1.737164258956909180e-01	5.202499777078628540e-02	-1.168853193521499634e-01	1.439111828804016113e-01	-1.491469293832778931e-01	9.040360338985919952e-03	-1.878620497882366180e-02	3.304175287485122681e-02	3.449915722012519836e-02	8.434420078992843628e-02	-7.384666800498962402e-02	-2.622077986598014832e-02	2.183965407311916351e-02	1.288013458251953125e-01	1.092762574553489685e-01	-1.502884179353713989e-01	-1.076231077313423157e-01	1.165880188345909119e-01	1.357704550027847290e-01	-1.463294867426156998e-02	-1.003877148032188416e-01	1.504667997360229492e-01	-5.106186866760253906e-02	3.197557851672172546e-02	7.927820831537246704e-02	6.893424689769744873e-02	-2.216284163296222687e-03	-6.891668774187564850e-03	1.056919898837804794e-02	4.273545369505882263e-02	8.225443214178085327e-02	-1.276664882898330688e-01	8.492185920476913452e-02	-1.757221370935440063e-01	2.399947680532932281e-02	-6.788275390863418579e-02	-6.950278766453266144e-03	1.194940432906150818e-01	8.155393600463867188e-02	2.499602921307086945e-02	-8.231963217258453369e-02	-1.585292816162109375e-01	6.447963416576385498e-02	9.621365368366241455e-02	8.290589600801467896e-02	2.535886690020561218e-02	-1.334788799285888672e-01	1.579189300537109375e-01	4.810628294944763184e-02	-4.425667226314544678e-02	2.961646951735019684e-02	-9.588985890150070190e-02	1.814961619675159454e-02	-2.453975230455398560e-01	6.461700052022933960e-02	
ENSG00000106733.20	-8.207686245441436768e-02	2.461457103490829468e-01	1.087179929018020630e-01	-1.297779977321624756e-01	8.276920765638351440e-02	4.693845659494400024e-02	-3.759957849979400635e-02	-1.843042522668838501e-01	2.151765674352645874e-01	-1.178460791707038879e-01	-4.092153906822204590e-02	6.364491581916809082e-02	1.078251674771308899e-01	-8.185628056526184082e-02	1.936814188957214355e-01	2.140956521034240723e-01	9.844554215669631958e-02	8.491277694702148438e-03	-1.693559587001800537e-01	-5.903264135122299194e-02	2.321320027112960815e-02	1.976214647293090820e-01	3.555586189031600952e-02	-1.060631051659584045e-01	-1.078271791338920593e-01	-5.533120781183242798e-02	-1.000427603721618652e-01	1.104144155979156494e-01	2.055129110813140869e-01	1.236491277813911438e-01	1.107469853013753891e-02	1.386835984885692596e-02	-2.219843715429306030e-01	3.115155361592769623e-02	1.306390911340713501e-01	-2.654273808002471924e-01	1.353666931390762329e-01	1.689900606870651245e-01	5.560582876205444336e-02	-3.194090425968170166e-01	-4.000360518693923950e-02	2.425420135259628296e-01	-2.874033339321613312e-02	7.741576433181762695e-02	2.152870409190654755e-03	-5.328645557165145874e-02	-5.107244849205017090e-01	2.860848605632781982e-01	1.030996590852737427e-01	-2.412985414266586304e-01	3.288637101650238037e-02	1.894068717956542969e-01	-3.222139179706573486e-02	1.956245452165603638e-01	-1.533569693565368652e-01	-2.506042420864105225e-01	-2.097632884979248047e-01	1.957375705242156982e-01	1.115139573812484741e-01	2.763434648513793945e-01	-6.919372826814651489e-02	1.753526777029037476e-01	4.090176522731781006e-02	4.891574382781982422e-02	1.557700335979461670e-01	-3.099337220191955566e-01	3.760840892791748047e-01	-2.935133278369903564e-01	-2.482337802648544312e-01	2.566222250461578369e-01	-2.742102742195129395e-01	-7.792691141366958618e-02	-2.801543474197387695e-01	-1.633142679929733276e-01	-3.242650032043457031e-01	6.913138926029205322e-02	9.672230482101440430e-02	-1.750915795564651489e-01	9.199168533086776733e-02	3.042411804199218750e-01	3.117484413087368011e-02	-3.009788990020751953e-01	1.660327464342117310e-01	1.197214648127555847e-01	1.376249939203262329e-01	1.037036925554275513e-01	3.005966842174530029e-01	-9.867140650749206543e-02	1.364401727914810181e-01	9.869501739740371704e-02	8.299677819013595581e-02	1.222150623798370361e-01	8.198702335357666016e-02	2.091479897499084473e-01	-2.012123763561248779e-01	6.920133531093597412e-02	-1.749619245529174805e-01	-1.167740896344184875e-01	6.927657872438430786e-02	-1.660456508398056030e-02	
ENSG00000106785.14	2.927128225564956665e-02	-6.427518278360366821e-02	-6.649646908044815063e-02	9.978371858596801758e-02	8.308615535497665405e-02	-5.706621333956718445e-02	-1.777450740337371826e-01	1.084675937891006470e-01	-2.095815539360046387e-02	-6.617425382137298584e-02	8.502739667892456055e-02	8.386805653572082520e-02	-5.832278355956077576e-02	9.725854545831680298e-02	-5.719619616866111755e-02	8.399003744125366211e-02	1.017442196607589722e-01	-1.343647539615631104e-01	5.886285565793514252e-03	-7.649448700249195099e-03	-5.750120617449283600e-03	1.352990567684173584e-01	1.250686775892972946e-02	2.540982142090797424e-02	7.912297546863555908e-02	2.068283855915069580e-01	1.079302430152893066e-01	-3.531484678387641907e-02	1.923713684082031250e-01	-1.332009881734848022e-01	-1.873982846736907959e-01	1.676338016986846924e-01	-1.823057979345321655e-02	2.905883491039276123e-01	4.241587594151496887e-02	-2.010152488946914673e-01	-8.370379358530044556e-02	-1.180859655141830444e-01	-1.428613513708114624e-01	1.200488805770874023e-01	-8.429333567619323730e-02	4.798634722828865051e-02	8.160066604614257812e-02	-8.939101547002792358e-02	5.882900580763816833e-02	-2.124140039086341858e-02	-9.553337842226028442e-02	-2.002322115004062653e-03	1.287180632352828979e-01	-3.146423026919364929e-02	-4.765371605753898621e-02	6.106335297226905823e-02	4.839412495493888855e-02	7.222218066453933716e-02	-1.589555591344833374e-01	1.306096017360687256e-01	7.052866369485855103e-02	9.428273141384124756e-02	-9.296310693025588989e-02	-1.466440111398696899e-01	-3.852123022079467773e-02	1.135947331786155701e-01	-7.589032500982284546e-02	6.219608709216117859e-02	-7.670517265796661377e-02	3.483712300658226013e-02	4.376247152686119080e-02	-3.323616459965705872e-02	-5.235710181295871735e-03	-2.049832195043563843e-01	1.915172189474105835e-01	-6.745123118162155151e-02	-1.716360747814178467e-01	8.932657539844512939e-02	1.662873104214668274e-02	-1.200004015117883682e-02	5.603426322340965271e-02	4.278159514069557190e-02	1.061302870512008667e-01	2.398014441132545471e-02	1.203336194157600403e-01	-1.260406672954559326e-01	5.252259783446788788e-03	-1.662567257881164551e-02	3.975306823849678040e-02	-1.881757378578186035e-01	7.956436835229396820e-03	9.865040890872478485e-03	-4.494261741638183594e-02	8.498388528823852539e-02	6.797897815704345703e-02	5.278239399194717407e-02	4.102255403995513916e-02	3.492297604680061340e-02	-1.031576842069625854e-01	-5.639677867293357849e-02	1.116265952587127686e-01	-1.935697644948959351e-01	2.087030187249183655e-02	-4.561866447329521179e-02	
ENSG00000107902.13	3.465657681226730347e-02	-1.595391184091567993e-01	6.275065243244171143e-05	1.852938383817672729e-01	-1.093420013785362244e-01	1.556016504764556885e-01	-1.080645546317100525e-01	1.158541664481163025e-01	-9.436339884996414185e-02	1.451324671506881714e-01	2.637364156544208527e-02	-6.427033990621566772e-02	6.505990028381347656e-02	4.399238526821136475e-02	-1.899977959692478180e-02	-1.935725957155227661e-01	9.506774693727493286e-02	-1.251829974353313446e-02	4.678358882665634155e-02	-1.621805578470230103e-01	1.642647236585617065e-01	1.315902769565582275e-01	-3.324975073337554932e-02	-1.106796041131019592e-01	1.168442592024803162e-01	-4.527790471911430359e-03	-9.998940676450729370e-02	-4.316285997629165649e-02	-8.831656724214553833e-02	2.117014117538928986e-02	-4.428575187921524048e-02	-2.198555618524551392e-01	-6.545581668615341187e-02	-7.505356520414352417e-02	-7.853379100561141968e-02	-6.529730558395385742e-02	1.322159618139266968e-01	-1.138906702399253845e-01	4.496414959430694580e-02	-2.679315395653247833e-02	1.588282138109207153e-01	-9.628362208604812622e-02	-2.018687687814235687e-02	5.460074543952941895e-02	1.053795441985130310e-01	-6.335172802209854126e-02	1.608476191759109497e-01	-7.395093888044357300e-02	5.061745643615722656e-02	2.435620874166488647e-02	-1.837108470499515533e-02	-1.305396705865859985e-01	-1.907469518482685089e-02	4.434404522180557251e-02	7.635901123285293579e-02	-4.767853766679763794e-02	-5.480486154556274414e-02	1.258485466241836548e-01	5.153178423643112183e-02	6.947649270296096802e-02	1.175106838345527649e-01	7.525566965341567993e-02	8.515775203704833984e-02	6.627650558948516846e-02	6.796745210886001587e-02	9.767010807991027832e-02	1.441983431577682495e-01	9.525619447231292725e-02	8.608555793762207031e-02	-1.527968943119049072e-01	-5.360154435038566589e-03	1.825771033763885498e-01	4.039932042360305786e-03	-3.301776945590972900e-02	1.255462020635604858e-01	1.239901706576347351e-01	-1.294443756341934204e-01	-3.265745937824249268e-02	-2.771225012838840485e-02	-2.114725261926651001e-01	1.290737688541412354e-01	3.555136919021606445e-02	-2.628622576594352722e-03	-7.050124928355216980e-03	6.616540253162384033e-02	-8.602855354547500610e-02	8.144520968198776245e-02	-9.516345337033271790e-03	-1.216958686709403992e-01	-7.594870775938034058e-02	1.620067283511161804e-03	1.064215674996376038e-01	-1.694803498685359955e-02	-9.300475567579269409e-02	4.661116749048233032e-02	1.594573445618152618e-02	-1.585482805967330933e-01	-1.456934958696365356e-01	1.199995055794715881e-01	-5.501047521829605103e-02	
ENSG00000116299.16	5.676939338445663452e-02	-9.018094092607498169e-02	1.425557881593704224e-01	2.704921364784240723e-01	-3.080680966377258301e-01	-3.926741331815719604e-02	4.062290787696838379e-01	2.250820249319076538e-01	3.519032597541809082e-01	3.851857036352157593e-02	6.770475953817367554e-02	-1.609631478786468506e-01	-1.475483775138854980e-01	-1.167955026030540466e-01	2.707129716873168945e-01	-1.852577179670333862e-01	-3.459794074296951294e-02	-3.028849698603153229e-02	6.306328624486923218e-02	2.535585761070251465e-01	-3.563546389341354370e-02	-2.638233900070190430e-01	1.886126250028610229e-01	1.044265106320381165e-01	-2.485025860369205475e-02	1.599113196134567261e-01	-2.990017272531986237e-02	5.926255136728286743e-02	1.442070156335830688e-01	5.050372332334518433e-02	1.648639887571334839e-01	-3.658107668161392212e-02	2.132578343152999878e-01	-1.597771421074867249e-03	1.218630000948905945e-01	3.811499476432800293e-01	1.321279071271419525e-02	1.463657245039939880e-03	2.512319982051849365e-01	-1.893431544303894043e-01	-2.928356528282165527e-01	-3.229684382677078247e-02	-1.342446058988571167e-01	2.258924692869186401e-01	1.086180470883846283e-02	-3.566746413707733154e-01	-3.329344689846038818e-01	-2.918528318405151367e-01	4.555792361497879028e-02	2.424623630940914154e-02	-1.467418521642684937e-01	-1.969022005796432495e-01	2.821123003959655762e-01	3.099539279937744141e-01	4.878680408000946045e-02	-2.681911922991275787e-02	-2.084190025925636292e-03	-6.317762732505798340e-01	-4.588187932968139648e-01	-4.022773504257202148e-01	1.783818006515502930e-01	-2.982797622680664062e-01	4.092689603567123413e-02	-1.789299845695495605e-01	-2.123586274683475494e-02	1.161105260252952576e-01	3.324471116065979004e-01	2.437988966703414917e-01	-2.205751538276672363e-01	4.001291394233703613e-01	-1.184610798954963684e-01	3.625962138175964355e-01	-4.961826205253601074e-01	6.784183531999588013e-02	1.645205765962600708e-01	9.584762901067733765e-02	-2.688513100147247314e-01	-1.937885880470275879e-01	4.240608215332031250e-01	-1.418187469244003296e-01	2.229368686676025391e-01	-4.127959161996841431e-02	-2.601415514945983887e-01	-1.819258183240890503e-01	-4.063984155654907227e-01	7.026224583387374878e-02	-2.232498228549957275e-01	4.796146601438522339e-02	2.234213650226593018e-01	1.073767617344856262e-01	-6.183961406350135803e-03	-3.211135268211364746e-01	3.449721336364746094e-01	3.026259839534759521e-01	1.071232333779335022e-01	-2.024603635072708130e-01	-7.007975131273269653e-02	-2.395839840173721313e-01	1.926922649145126343e-01	2.311993986368179321e-01	
ENSG00000119431.9	-5.949689447879791260e-02	4.792772233486175537e-05	8.732257038354873657e-02	1.905026137828826904e-01	8.655438572168350220e-02	7.223630696535110474e-02	9.334724396467208862e-03	-4.254106432199478149e-02	1.020079106092453003e-01	-1.233327463269233704e-01	1.657224595546722412e-01	6.571327149868011475e-02	-1.525369733572006226e-01	-5.421867221593856812e-02	9.005492925643920898e-02	1.823993027210235596e-02	2.022870779037475586e-01	1.107749864459037781e-01	1.584620624780654907e-01	-9.317220747470855713e-02	2.182502448558807373e-01	-3.730992972850799561e-01	-6.709423661231994629e-02	9.591098129749298096e-02	9.232283383607864380e-02	7.327035069465637207e-02	-3.372579813003540039e-02	9.273082017898559570e-02	-5.036331713199615479e-04	1.513673514127731323e-01	4.655572772026062012e-02	-7.629309594631195068e-02	2.956614494323730469e-01	-1.679341197013854980e-01	2.459052763879299164e-02	2.033764868974685669e-01	-3.604508340358734131e-01	1.044342145323753357e-01	-9.065195918083190918e-02	8.497730642557144165e-02	-8.311606943607330322e-04	-1.446279734373092651e-01	-8.438727259635925293e-02	-1.370400488376617432e-01	1.401650607585906982e-01	2.605691254138946533e-01	1.656086593866348267e-01	-1.517406105995178223e-02	9.331499040126800537e-02	-1.034996062517166138e-01	-8.978357538580894470e-03	1.202387809753417969e-01	1.493803113698959351e-01	-8.738171309232711792e-02	1.135987937450408936e-01	1.014684438705444336e-01	7.415463775396347046e-02	1.117072999477386475e-03	-3.361918628215789795e-01	-6.555642187595367432e-02	-9.791584312915802002e-02	-4.733969271183013916e-02	-9.242737665772438049e-03	5.148961395025253296e-02	-1.159496605396270752e-01	5.527177453041076660e-02	9.347777068614959717e-02	-1.442403197288513184e-01	-1.647271066904067993e-01	1.204718798398971558e-01	1.904221773147583008e-01	-5.412895232439041138e-02	1.507623791694641113e-01	-1.266731172800064087e-01	1.451651155948638916e-01	2.059245109558105469e-01	-2.520785033702850342e-01	2.032081782817840576e-01	-1.123234257102012634e-01	-1.566993072628974915e-03	1.101424992084503174e-01	1.700774282217025757e-01	5.498837679624557495e-02	1.743810810148715973e-02	-5.420131236314773560e-02	1.258077770471572876e-01	-1.464639231562614441e-02	1.503444612026214600e-01	1.560402512550354004e-01	9.461856633424758911e-02	-1.229768395423889160e-01	8.526038378477096558e-02	4.742843657732009888e-02	5.499653518199920654e-02	1.797340251505374908e-02	5.889791995286941528e-03	-1.783050000667572021e-01	2.314712703227996826e-01	3.194156289100646973e-02	3.094328008592128754e-02	
